inquiry_id,title,content_preview,author_id,create_date,status,is_pinned,inquiry_type,answerability,answerability_reason,confidence,required_contexts,has_past_response,can_agent_respond,response_pattern,consistency_recommendation,has_attachment,attachment_analysis_needed,language,is_multilingual,admin_response_summary,num_comments,num_admin_comments
67,8주 목표 설정,현재 skill / 역량 부분을 작성하고 있습니다.해당 8주 목표 설정을 세부적으로 정해야하나요? 아니면 포괄적으로 정리하고 이후 과제를 구체화 해도 되나요??,3405,2026-01-27 03:50:55,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,"안녕하세요,8주 목표 설정 부분은 멘토가 멘티별 멘토링 전 사전에 파악하기 위함이므로포괄적으로 정리하시고 이후 과제를 진행하시는 과정에서 구체화해주시면 됩니다.",1,1
68,동영상 강의가 짤린 것 같아요,"Azure OpenAI & LangChain 강의에서6장. LangGraph 기초 및 활용 - LangGraph 구조을 듣고있습니다.강의 내용 중에 LangGraph 가 이전 대화내용윽 기억하기 위해 MemorySaver() 를 사용하면 된다는 코드 내용이 있는데21:45 즘에 동영상 강의 내용을 보면, ""이전에 내가 뭐라고 했어?"" 라고 질문하는 동영상 ",2384,2026-01-27 12:23:15,closed,0,기술지원/에러,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,"FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 시스템 에러 로그 | 일반적인 에러 해결 가이드 | 환경 설정 정보 (Python 버전, 라이브러리 버전 등) | API 키 설정 가이드",True,conditional,간단_답변,Agent가 답변 가능 여부는 문의 구체성에 따라 판단 필요,False,False,Korean,False,안녕하세요.확인이 늦었습니다. 코드 최신화 과정에서 누락된 강의로 보입니다. 수정할 수 있도록 하겠습니다.감사합니다.,2,1
69,강의 이어 듣기 재생이 않되네요,"AI Literacy 강의 이어듣기를 하려고 하는데, 동영상 플레이가 뚝뚝 끊기네요",2969,2026-01-29 01:51:46,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,안녕하세요.동영상 재생은 개인별 사용 환경에 따라 차이가 발생할 수 있습니다.원활한 네트워크 환경 내 크롬 브라우저 사용을 권장합니다.,1,1
70,AI Literacy 강의관련,안녕하세요.마이페이지에 'AI Literacy'는 '진행중'으로 남아 있습니다.과정에 할당된 강의는 모두 들었는데 '이수' 조건이 따로 있는 지요?감사합니다.,3691,2026-01-29 02:07:25,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,"안녕하세요.마이페이지 내 AI Literacy 진행 중 상태는 강의 수강 가능 상태를 의미하며, AX College 내 AI Literacy 시험 응시를 통해 이수할 수 있습니다.",1,1
71, AI Literacy 실습하기 문의,"안녕하세요, 금일 4시간 뒤에 시험을 칠 예정으로, 현재 교육을 다 이수하고 연습 차원에서 실습을 연습 2회 및 인증 시험 까지 쳤는데, 이 시험이 실제시험과 다른 시험인건가요?실제 시험까지 네시간 남짓 남은 상황에서 인증 시험을 마무리 한 후 인증 시험 채점 대기중으로 떠 확인 차 문의 드립니다.",11262,2026-01-29 17:00:08,closed,0,계정/권한,답변 불가능,개인 계정 확인 및 시스템 조치 필요,높음,"FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 사용자 계정 정보 (권한, 그룹, 인증 대상 여부) | 인증 시험 일정 및 대상자 정보 | 사용자별 활성화된 기능 목록",True,False,단순_조치_완료,"과거 응답 참조하여 ""조치 완료"" 패턴 유지 가능, 단 Agent는 실제 조치 불가능하므로 운영자 에스컬레이션 필요",False,False,Korean,False,안녕하세요메일 회신드렸습니다.,1,1
73,[긴급] 미국법인 인증 시험 활성화 필요 (1/29 오후 4시),미국법인 HR 담당자입니다.시간차로 본사 담당자 연락이 닿지 않아 연락드립니다.시험 시작 전 4분전인데 아직도 인증 시험이 활성화 되어 있지 않습니다.오전까지는 분명 활성화 된것을 확인 했는데 없어졌네요.바로 확인 부탁드립니다.,11204,2026-01-29 20:56:57,closed,0,계정/권한,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,"FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 사용자 계정 정보 (권한, 그룹, 인증 대상 여부) | 인증 시험 일정 및 대상자 정보 | 사용자별 활성화된 기능 목록 | 첨부 이미지 분석 (스크린샷 내용 파악)",True,False,단순_조치_완료,"과거 응답 참조하여 ""조치 완료"" 패턴 유지 가능, 단 Agent는 실제 조치 불가능하므로 운영자 에스컬레이션 필요",False,False,Korean,False,안녕하세요 오전에 활성화 된것이 잘못 표시된 것으로 현재는 수정되어 오후 4시 정시부터 오픈될 예정입니다.,2,1
74,AI Bootcamp 최종과제 문의,Step2 기획및 설계 파트에서 소스실행하여 나오는 결과 영상 입력 항목이 존재하는데 실행결과 관련해서는 Step3 서비스개발단계에서 영상 확인이 가능합니다.Step2 기획및 설계에 특정항목은 작성을 안하고 제출한뒤 서비스개발 및 동작구현을 완료하고 다시 step2로 넘어와서 재제출 하여도 문제없을까요? 아니면 예상 흐름과 요약으로 간략하게 제출해도 문제없,8193,2026-01-29 22:45:03,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크,True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,"안녕하세요,제출은 여러번 가능하시며 평가에 영향을 주지 않으니 재제출하셔도 됩니다.이후 혼선이 발생하지 않도록 step 이라는 용어와 ux 보완 하도록 하겠습니다.감사합니다.",1,1
75,AI Literacy 평가 문의,"안녕하세요. 정성우 입니다. 

AI Literacy 인증 시험을 완료하였고, 마이페이지 > 인증시험 이력 > 시험의 상태정보를 확인해보면, 상태 값이 평가 대기중으로 표시됩니다.

이와 관련하여 2가지 문의 드립니다.

1. 문항 선택 시 Tech 문항을 선택했는데, 인증시험 이력 테이블에는 Non-Tech로 표시됩니다. 
   제가 선택한 항목이 Non",11306,2026-01-30 20:30:33,closed,0,계정/권한,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,"FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 사용자 계정 정보 (권한, 그룹, 인증 대상 여부) | 인증 시험 일정 및 대상자 정보 | 사용자별 활성화된 기능 목록 | 첨부 이미지 분석 (스크린샷 내용 파악)",True,False,단순_조치_완료,"과거 응답 참조하여 ""조치 완료"" 패턴 유지 가능, 단 Agent는 실제 조치 불가능하므로 운영자 에스컬레이션 필요",False,False,Korean,False,안녕하세요.1. Tech문항 선택으로 확인됩니다. 현재 플랫폼개편 작업이 진행중으로 정상적으로 표시될 수 있도록 개선하겠습니다.2. 평가결과는 HR 담당자를 통해 안내 예정입니다.,1,1
76,AI Bootcamp 최종과제 문의,평가 하시는 분이 readme에 필수라이브러리 설치 실행법이랑 서비스 구동 넣어놨는데 평가하시면서 지정된 라이브러리설치하고 평가를 진행하시나요? 아니라면 라이브러리설치 안하는 쪽으로 소스수정을 진행해야해서요,8193,2026-01-31 02:09:54,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,안녕하세요.현재 사용자별로 가상환경을 사용하도록 되어 있습니다. 사용 중인 가상 환경 내 라이브러리 설치하여 과제 진행하시면 됩니다.,1,1
77,강의 중 소스코드 문의,"bootcamp 다음 강의를 듣고있습니다. : 

서비스 개발 및 패키징 ->
[실습] 서버 클라이언트 구조

server 디렉터리의 main.py 에 다음과 같이 실행하라고 되어있는데요..# 실행은 server 경로에서# . venv/bin/activate# uvicorn main:app --port=8001실행해보면 경로를 찾을수 없다고 뜹니다.-bas",2384,2026-02-01 14:39:09,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,안녕하세요.현재 사이트 내 개발 IDE에선 가상환경을 바로 사용하도록 설정되어 있어 . venv/bin/activate는 건너뛰고바로 server 경로 내에서 uvicorn mai,1,1
78,[실습/인증] AI Literacy 인증시험 사전 연습 복구,연습한지 오래되서 시험전 다시 연습이 필요한데 사전 연습 횟수 복구가 가능한지 문의드립니다.,3627,2026-02-01 23:54:50,closed,0,계정/권한,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,"FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 사용자 계정 정보 (권한, 그룹, 인증 대상 여부) | 인증 시험 일정 및 대상자 정보 | 사용자별 활성화된 기능 목록 | 첨부 이미지 분석 (스크린샷 내용 파악)",True,False,단순_조치_완료,"과거 응답 참조하여 ""조치 완료"" 패턴 유지 가능, 단 Agent는 실제 조치 불가능하므로 운영자 에스컬레이션 필요",False,False,Korean,False,안녕하세요.현재 개별 횟수 복구는 진행하고 있지 않으며 리터러시 인증 신청 후 안내 메일 발송 시점에 추가횟수 부여해 드리고 있습니다.,1,1
79,AI Bootcamp 최종 과제 제출 관련 문의 드립니다.,"안녕하세요.최종 과제 화면을 보면 저장/제출 버튼이 있는데과제 평가는 '제출'한 기준으로 하시는 건가요?제가 과제를 제출한 뒤에 이것 저것 변경해 보았는데, 평가는 제출한 내용으로 받고 싶어서 문의 드립니다.감사합니다.",4586,2026-02-02 12:25:52,closed,0,계정/권한,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,"FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 사용자 계정 정보 (권한, 그룹, 인증 대상 여부) | 인증 시험 일정 및 대상자 정보 | 사용자별 활성화된 기능 목록 | 첨부 이미지 분석 (스크린샷 내용 파악)",True,False,단순_조치_완료,"과거 응답 참조하여 ""조치 완료"" 패턴 유지 가능, 단 Agent는 실제 조치 불가능하므로 운영자 에스컬레이션 필요",False,False,Korean,False,"안녕하세요.최종 과제의 `서비스 개발` 제출 시 과제 제출 시간이 업데이트 되며, 평가는 일정 주기로 돌며 제출 시간이 업데이트 되어 있다면 재평가가 이루어집니다.최종 결과는 최종",1,1
80,에러 해결이 안돼요ㅠㅠ,"requests.exceptions.ConnectionError: HTTPConnectionPool(host='localhost', port=8000): Max retries exceeded with url: /api/trend (Caused by NewConnectionError(""HTTPConnection(host='localhost', port=800",2656,2026-02-02 13:45:28,closed,0,기술지원/에러,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,"FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 시스템 에러 로그 | 일반적인 에러 해결 가이드 | 환경 설정 정보 (Python 버전, 라이브러리 버전 등) | API 키 설정 가이드 | 첨부 이미지 분석 (스크린샷 내용 파악)",True,conditional,상세_설명,Agent가 답변 가능 여부는 문의 구체성에 따라 판단 필요,False,False,English,True,안녕하세요.백엔드가 정상적으로 실행되지 않은 상태 같습니다.실습 환경을 다수의 사용자가 공동으로 사용하고 있기 때문에 포트번호가 겹쳐 제대로 실행되지 않는 경우가 있습니다.백엔드 ,1,1
81,AI Talent Lab 로그인 비밀번호 변경,안녕하세요?로그인 비밀번호를 변경하려면 어디서 해야 하나요?감사합니다.,2844,2026-02-03 01:21:44,closed,0,기타,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 첨부 이미지 분석 (스크린샷 내용 파악),True,conditional,간단_답변,Agent가 답변 가능 여부는 문의 구체성에 따라 판단 필요,False,False,Korean,False,안녕하세요.마이페이지에서 변경할 수 있도록 기능 추가했습니다.비밀번호 변경 버튼이 보이지 않는다면 새로고침후 이용해주세요.,1,1
82,Bootcamp 각 과목별 과제 문의,총 6개 과목별로 마지막 단계에 있는 과제도 필수로 제출해야하는건지 궁금합니다단순히 개인별 과목 실습을 하면서 정리해보는 정도의 과제인건지아니면 이것도 과정 이수를 위해 필수로 제출해야하는 과제인지 알고싶습니다.,2384,2026-02-03 05:01:06,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,안녕하세요.강의 내 과제는 평가 대상이 아니며 개인 실습을 위한 과정으로 이해하시면 됩니다.최종 과제의 내용은 강의 내 과제와 연관이 있으므로 이수를 위한 최종 과제의 준비를 위해,1,1
83,ai 멘토 커맨트,안녕하세요.현재 AI Master Project 참여중입니다.각 과제를 작성한 후 AI 멘토의 코맨트를 받을 수 있는 것 같은데요.어느 시점에 코맨트가 작성되는지 궁금합니다.과제를 작성중에서 -> 검토요청 -> 다시 작성중으로 바뀌면 작성되는 것 같기도 하고...지금은 상태를 계속 바꿔도 코맨트가 추가로 작성이 안되서요.감사합니다.,404,2026-02-05 01:12:22,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,"안녕하십니까 매니저님 AI 멘토는 작성중인 과제를 '검토 중'으로 변경하셨을 때나, 멘티분이 코멘트란에 새로운 댓글을 달았을 때 필요에 따라 답변을 달게 되어있습니다.말씀주신대로 ",2,1
84,삭제,확인 되어 삭제 합니다.삭제 기능이 없어 그냥 수정 하였습니다.,1910,2026-02-06 00:53:42,closed,0,기타,조건부 답변 가능,문의 내용에 따라 판단 필요,낮음,FAQ 데이터베이스 | 과거 문의 답변 히스토리,False,unknown,N/A,N/A,False,False,Korean,False,,0,0
85,과제가 제출이 되어버렸습니다.,"안녕하세요.아직 과제 진행중이였는데, 어느 순간 과제가 제출이 되어버린 것 같습니다.2/13까지 계속 소스 수정보완해서 제출하려고 했는데,현재 상태에서 가능할런지요?",3023,2026-02-06 04:31:53,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,"안녕하세요.소스 보완 이후 `서비스 개발` 재제출 해주시면 됩니다.최종 과제의 `서비스 개발` 제출 시 과제 제출 시간이 업데이트 되며, 평가는 일정 주기로 돌며 제출 시간이 업데",1,1
86,AI Literacy 인증 신청은 어떻게 하는 건가요?,"하루한테 물어보면 AI talent lab에 접속하라고 하는데, AI talent lab에는 관련 안내가 없네요.",1133,2026-02-07 03:35:21,closed,0,계정/권한,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,"FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 사용자 계정 정보 (권한, 그룹, 인증 대상 여부) | 인증 시험 일정 및 대상자 정보 | 사용자별 활성화된 기능 목록 | 첨부 이미지 분석 (스크린샷 내용 파악)",True,False,단순_조치_완료,"과거 응답 참조하여 ""조치 완료"" 패턴 유지 가능, 단 Agent는 실제 조치 불가능하므로 운영자 에스컬레이션 필요",False,False,Korean,False,안녕하세요.AI Literacy 인증 시험은 AX college에서 공지 확인 및 신청할 수 있습니다.,3,2
87,실습 환경에 파이썬 패키지 설치 문의,실습 과제를 하다 보니 pdf로 문서를 변환시켜주는 기능을 개발중인데요pip install fpdf2설치하여 해당 모듈에서 제공하는 클래스를 활용해보고 싶은데 가능한지 문의드립니다.,2384,2026-02-07 10:57:02,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,안녕하세요.실습환경 내 IDE 접속 시 사용자별로 자동으로 가상환경이 세팅됩니다.콘솔에서 설정된 가상환경 내에 바로 설치하여 사용하시면 됩니다.,1,1
88,ai bootcamp 수료 후 실습 및 과제 다시 확인하는 방법은 없을까요?,ai bootcamp 수료 후 실습 및 과제 다시 확인하는 방법은 없을까요?,3646,2026-02-09 08:12:29,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,"안녕하세요.현재 이전 산출물 확인은 불가능합니다.추후 산출물, 강의자료를 확인할 수 있도록 개발 예정입니다.",1,1
89,웹 환경 실행 불가,"로컬에서 개발 진행 시에는 잘 동작하지만 제출 환경에 올리면 동작이 잘 되지 않습니다.로그 확인도 어려워서 문제 확인이 어려운데, 대안으로 로컬에서 실행하는 데모 영상 제출로 평가가 가능할지 문의드립니다.",1194,2026-02-10 05:21:44,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,안녕하세요.로컬 실행 데모영상으로 평가 가능하며 해당 소스코드 사이트 내 환경에 업로드 후 제출 부탁드립니다.,1,1
90,Bootcamp 최종과제 api key 관련 문의,과정소개 페이지의 api key 사용하여 개발하고 테스트해보려는데 아래와 같이 invalid key 오류가 발생하여 진행이 불가합니다.SKAX 사내망에서만 유효하다는게 본사의 SKAX 네트워크에서 해당키가 사용가능하다는건가요?외부사이트에서 외부 인터넷으로 진행중에 있습니다.,2343,2026-02-10 05:54:13,closed,0,기술지원/에러,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,"FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 시스템 에러 로그 | 일반적인 에러 해결 가이드 | 환경 설정 정보 (Python 버전, 라이브러리 버전 등) | API 키 설정 가이드 | 첨부 이미지 분석 (스크린샷 내용 파악)",True,conditional,상세_설명,Agent가 답변 가능 여부는 문의 구체성에 따라 판단 필요,False,False,Korean,False,"안녕하십니까 매니저님,
로컬에서 해당 키를 사용하여 LLM을 호출하시려면, 말씀주신 대로 본사의 SK AX망을 통해서만 가능합니다.
외부 인터넷 환경에서 진행하시는 경우에는, AI",1,1
91,과제 제출 문의,"안녕하세요. 최종 과제는 로컬에서 진행하였는데, 최종 결과물인 소스파일은 최종과제>서비스 개발 화면에 올려야 하는건가요?한번에 파일 하나만 업로드가 가능하도록 되어있는데개발소스 폴더 압축해서 하나의 압축 파일로 업로드 해도 되는지 문의 드립니다.",3406,2026-02-10 06:12:04,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,"안녕하십니까 매니저님
네, 맞습니다. 로컬에서 개발하신 최종 결과물은 '최종과제 > 서비스 개발' 화면에 업로드해 주시면 됩니다.말씀하신 대로 파일 업로드는 한 번에 하나씩만 가능",1,1
92,AI Literacy 인증 관련 문의 입니다.,"AI Literacy 교육은 다 시청 하고 인증시험 사전 연습은 5회 다 했는데도, 인증 하기가 비활성화 되어 있어서, AX College에서 공지를 확인 했는데, 26년에는 온라인 병행 확대라는 글이 있어서 확인 했는데, 신청화면에서는  교육장소가U타워 7층 교육장으로 나와있는데, 오프라인으로만 가능한건가요?온라인 인증이 계획되어 있다면 언제쯤 되는지 확",4183,2026-02-10 23:33:10,closed,0,계정/권한,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,"FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 사용자 계정 정보 (권한, 그룹, 인증 대상 여부) | 인증 시험 일정 및 대상자 정보 | 사용자별 활성화된 기능 목록",True,False,단순_조치_완료,"과거 응답 참조하여 ""조치 완료"" 패턴 유지 가능, 단 Agent는 실제 조치 불가능하므로 운영자 에스컬레이션 필요",False,False,Korean,False,"안녕하세요, 2월까지는 오프라인 시험으로만 운영되며, 이후 3월부터 온라인 시험도 운영하려 합니다. AX College에서 3월 이후 차수로 신청해 주시면, 응시 전 방법 안내 드",1,1
93,과제제출-기획서 관련,안녕하세요.기획서 제출 단계에서 한번 제출하면 이후 수정이 불가능 한지 문의 드립니다.감사합니다.,3652,2026-02-11 01:19:51,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,상세_설명,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,"안녕하세요.수정하여 재제출 가능하며 `서비스 개발` 제출 시 평가가 이루어집니다. `서비스 개발` 제출 이후에도 다시 제출 버튼을 누르면 과제 제출 시간이 업데이트 되며, 평가는 ",1,1
94,새로 오픈한 코드리뷰 사용 문의,"새로 오픈한 코드리뷰를 사용해 보니, 충족/부분충족 이라고 분류가 되어서 나오는데부분충족이 있으면 불합격이 되는건가요?",1256,2026-02-11 06:16:07,closed,0,학습/과제,답변 가능,"유사 사례 존재, 명확한 가이드라인 제공 가능",높음,FAQ 데이터베이스 | 과거 문의 답변 히스토리 | 강의 커리큘럼 정보 | 과제 제출 규정 및 가이드 | 코드 예제 및 샘플 | 학습 자료 링크 | 첨부 이미지 분석 (스크린샷 내용 파악),True,True,가이드_제공,과거 응답 스타일을 학습하여 유사한 톤과 형식으로 답변 가능,False,False,Korean,False,"안녕하십니까코드 리뷰 기능의 ""충족/부분충족/미충족"" 표시는 이수 여부와 직접적으로 연결되지 않습니다.코드 리뷰 기능은 ""과제 소개""에 안내된 핵심 요구사항을 얼마나 구현했는지 진",1,1
